############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 50000
# frequency of the measurement             : 10
# output result after this many measurement: 5000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.5 0.25 0.625 0.16305 2.11574e-19 0.011249 0.000346659 0.0365899 9.54453e-05 0.011249 -0.000346659 0.109339 -1.0423e-19 -0.019886 -0.000382555 0.0365899 -9.54453e-05 -0.019886 0.000382555 0.126686 2.65894e-20
0.5 0.25 0.75 0.153422 2.30319e-20 0.00265896 -0.00104206 -0.00353728 0.00148019 0.00265896 0.00104206 0.125954 -1.01413e-19 -0.0327235 -2.61014e-05 -0.00353728 -0.00148019 -0.0327235 2.61014e-05 0.148886 -1.86866e-20
0.5 0.25 0.875 0.15511 -1.25555e-20 -0.0120144 0.000532672 -0.0333856 -0.000923881 -0.0120144 -0.000532672 0.108622 -3.26776e-19 -0.0220167 0.000746939 -0.0333856 0.000923881 -0.0220167 -0.000746939 0.123143 -4.60247e-19
0.5 0.375 0 0.163015 8.32067e-20 0.0213338 8.15055e-05 -0.0526867 -8.56799e-05 0.0213338 -8.15055e-05 0.114708 1.22541e-19 -0.0224962 -0.00033323 -0.0526867 8.56799e-05 -0.0224962 0.00033323 0.129817 1.65135e-19
0.5 0.375 0.125 0.162545 1.79242e-19 0.0252618 -0.000345494 -0.0356664 -5.14163e-05 0.0252618 0.000345494 0.101088 1.02833e-19 -0.000713577 0.000257542 -0.0356664 5.14163e-05 -0.000713577 -0.000257542 0.102291 1.69062e-20
0.5 0.375 0.25 0.159279 -2.17208e-20 0.0370129 -2.35091e-06 -0.00113062 0.000158111 0.0370129 2.35091e-06 0.0882863 -4.00794e-20 0.0253132 -0.000106903 -0.00113062 -0.000158111 0.0253132 0.000106903 0.0731582 4.52594e-20
0.5 0.375 0.375 0.157889 1.91075e-20 0.050307 1.60546e-06 0.0356243 -0.000182378 0.050307 -1.60546e-06 0.0792976 3.02448e-19 0.0297496 8.69672e-05 0.0356243 0.000182378 0.0297496 -8.69672e-05 0.0579287 2.53593e-19
0.5 0.375 0.5 0.163835 -1.13462e-18 0.0585601 7.90359e-05 0.0537745 3.94104e-05 0.0585601 -7.90359e-05 0.0849343 -2.6325e-19 0.0205817 -0.000428024 0.0537745 -3.94104e-05 0.0205817 0.000428024 0.0682236 -2.07101e-19
0.5 0.375 0.625 0.158305 5.03506e-19 0.0492954 -9.02382e-06 0.034988 0.000104654 0.0492954 9.02382e-06 0.093381 3.06353e-19 0.00300248 0.000207806 0.034988 -0.000104654 0.00300248 -0.000207806 0.0909124 5.1886e-21
0.5 0.375 0.75 0.163251 3.20537e-19 0.0410492 -0.000100916 0.000697012 -0.000159523 0.0410492 0.000100916 0.109512 1.25358e-19 -0.0260966 -1.87004e-05 0.000697012 0.000159523 -0.0260966 1.87004e-05 0.131453 -7.16449e-20
0.5 0.375 0.875 0.159448 1.32676e-20 0.0257799 0.000348443 -0.0355726 -0.000295736 0.0257799 -0.000348443 0.111472 2.9931e-20 -0.0339494 3.80374e-05 -0.0355726 0.000295736 -0.0339494 -3.80374e-05 0.136053 -1.152e-19
0.5 0.5 0 0.152409 0 0.0428123 0 -0.0376835 0 0.0428123 0 0.111991 0 -0.0156511 0 -0.0376835 0 -0.0156511 0 0.150791 0
0.5 0.5 0.125 0.157181 2.57857e-20 0.0370318 -0.000652127 -0.0304174 -0.000439192 0.0370318 0.000652127 0.115298 -5.63408e-20 -0.0168333 0.000945008 -0.0304174 0.000439192 -0.0168333 -0.000945008 0.131861 1.79623e-19
0.5 0.5 0.25 0.159636 1.03481e-19 0.0544908 0.000185564 -0.00040063 0.000433582 0.0544908 -0.000185564 0.0964678 6.7895e-20 -0.000103634 -0.000172154 -0.00040063 -0.000433582 -0.000103634 0.000172154 0.0932808 -1.40659e-21
0.5 0.5 0.375 0.168829 -1.01148e-18 0.0696741 -7.18729e-05 0.0383173 -0.000142449 0.0696741 7.18729e-05 0.0883881 -4.50726e-19 0.022065 0.000211392 0.0383173 0.000142449 0.022065 -0.000211392 0.0706925 -3.19475e-19
0.5 0.5 0.5 0.161265 0 0.0724461 0 0.0520887 0 0.0724461 0 0.0803515 0 0.0266921 0 0.0520887 0 0.0266921 0 0.0584684 0
0.5 0.5 0.625 0.168829 8.62731e-19 0.0696741 7.18729e-05 0.0383173 0.000142449 0.0696741 -7.18729e-05 0.0883881 4.8453e-19 0.022065 -0.000211392 0.0383173 -0.000142449 0.022065 0.000211392 0.0706925 1.70572e-19
0.5 0.5 0.75 0.159636 -1.03481e-19 0.0544908 -0.000185564 -0.00040063 -0.000433582 0.0544908 0.000185564 0.0964678 -6.7895e-20 -0.000103634 0.000172154 -0.00040063 0.000433582 -0.000103634 -0.000172154 0.0932808 1.40659e-21
0.5 0.5 0.875 0.157181 1.16036e-18 0.0370318 0.000652127 -0.0304174 0.000439192 0.0370318 -0.000652127 0.115298 9.23988e-19 -0.0168333 -0.000945008 -0.0304174 -0.000439192 -0.0168333 0.000945008 0.131861 5.36737e-19
0.5 0.625 0 0.163015 1.04008e-20 0.0213338 -8.15055e-05 -0.0526867 8.56799e-05 0.0213338 8.15055e-05 0.114708 1.01413e-19 -0.0224962 0.00033323 -0.0526867 -8.56799e-05 -0.0224962 -0.00033323 0.129817 1.06274e-20
0.5 0.625 0.125 0.159448 2.32182e-19 0.0257799 -0.000348443 -0.0355726 0.000295736 0.0257799 0.000348443 0.111472 2.5952e-19 -0.0339494 -3.80374e-05 -0.0355726 -0.000295736 -0.0339494 3.80374e-05 0.136053 1.97961e-19
0.5 0.625 0.25 0.163251 -3.62152e-19 0.0410492 0.000100916 0.000697012 0.000159523 0.0410492 -0.000100916 0.109512 -1.75361e-19 -0.0260966 1.87004e-05 0.000697012 -0.000159523 -0.0260966 -1.87004e-05 0.131453 4.34866e-20
0.5 0.625 0.375 0.158305 1.96171e-19 0.0492954 9.02382e-06 0.034988 -0.000104654 0.0492954 -9.02382e-06 0.093381 4.54247e-20 0.00300248 -0.000207806 0.034988 0.000104654 0.00300248 0.000207806 0.0909124 3.24385e-20
0.5 0.625 0.5 0.163835 1.30272e-18 0.0585601 -7.90359e-05 0.0537745 -3.94104e-05 0.0585601 7.90359e-05 0.0849343 4.59082e-19 0.0205817 0.000428024 0.0537745 3.94104e-05 0.0205817 -0.000428024 0.0682236 2.02875e-19
0.5 0.625 0.625 0.157889 3.59181e-19 0.050307 -1.60546e-06 0.0356243 0.000182378 0.050307 1.60546e-06 0.0792976 -7.05733e-20 0.0297496 -8.69672e-05 0.0356243 -0.000182378 0.0297496 8.69672e-05 0.0579287 -7.32603e-20
0.5 0.625 0.75 0.159279 6.68173e-20 0.0370129 2.35091e-06 -0.00113062 -0.000158111 0.0370129 -2.35091e-06 0.0882863 4.77145e-23 0.0253132 0.000106903 -0.00113062 0.000158111 0.0253132 -0.000106903 0.0731582 -6.4455e-20
0.5 0.625 0.875 0.162545 2.06818e-20 0.0252618 0.000345494 -0.0356664 5.14163e-05 0.0252618 -0.000345494 0.101088 -2.31329e-19 -0.000713577 -0.000257542 -0.0356664 -5.14163e-05 -0.000713577 0.000257542 0.102291 2.33869e-19
0.5 0.75 0 0.15464 -3.21345e-19 -0.0170059 -0.000729312 -0.049214 2.97045e-05 -0.0170059 0.000729312 0.0908597 -8.85468e-21 0.00102662 -0.000265326 -0.049214 -2.97045e-05 0.00102662 0.000265326 0.0940219 -1.77868e-19
0.5 0.75 0.125 0.15511 -2.82498e-19 -0.0120144 -0.000532672 -0.0333856 0.000923881 -0.0120144 0.000532672 0.108622 -1.01413e-19 -0.0220167 -0.000746939 -0.0333856 -0.000923881 -0.0220167 0.000746939 0.123143 -3.0955e-19
0.5 0.75 0.25 0.153422 -2.30319e-20 0.00265896 0.00104206 -0.00353728 -0.00148019 0.00265896 -0.00104206 0.125954 8.73282e-20 -0.0327235 2.61014e-05 -0.00353728 0.00148019 -0.0327235 -2.61014e-05 0.148886 4.25573e-21
0.5 0.75 0.375 0.16305 1.17926e-19 0.011249 -0.000346659 0.0365899 -9.54453e-05 0.011249 0.000346659 0.109339 2.22546e-19 -0.019886 0.000382555 0.0365899 9.54453e-05 -0.019886 -0.000382555 0.126686 3.76764e-19
0.5 0.75 0.5 0.160669 2.92478e-19 0.018014 3.35927e-06 0.0519134 -0.000149063 0.018014 -3.35927e-06 0.101046 -8.885e-20 -0.00154952 0.00013312 0.0519134 0.000149063 -0.00154952 -0.00013312 0.0981954 1.97239e-19
0.5 0.75 0.625 0.161536 -1.61706e-19 0.011367 -0.000107005 0.0351648 -0.000244285 0.011367 0.000107005 0.0909436 1.83572e-19 0.0233774 0.000237487 0.0351648 0.000244285 0.0233774 -0.000237487 0.0730815 4.50833e-20
0.5 0.75 0.75 0.156633 1.12529e-21 -0.000159197 0.000132336 -3.34067e-05 -7.53323e-05 -0.000159197 -0.000132336 0.0812298 -1.09582e-19 0.0301671 5.46905e-05 -3.34067e-05 7.53323e-05 0.0301671 -5.46905e-05 0.0596624 -8.16942e-20
0.5 0.75 0.875 0.159203 5.62135e-20 -0.0102107 -0.0002549 -0.0339856 5.13069e-05 -0.0102107 0.0002549 0.0933981 4.25686e-20 0.0240401 0.000118309 -0.0339856 -5.13069e-05 0.0240401 -0.000118309 0.0732981 6.33984e-20
0.5 0.875 0 0.164878 2.55357e-19 -0.0574061 7.28158e-05 -0.0502395 -0.000130452 -0.0574061 -7.28158e-05 0.0847529 -1.31006e-19 0.0223942 9.66427e-05 -0.0502395 0.000130452 0.0223942 -9.66427e-05 0.0725302 3.12765e-19
0.5 0.875 0.125 0.157447 -5.36869e-19 -0.0492317 -7.23829e-05 -0.0348704 -0.000102088 -0.0492317 7.23829e-05 0.0939057 -2.84521e-19 -0.000324054 0.000169663 -0.0348704 0.000102088 -0.000324054 -0.000169663 0.0942173 -2.60098e-20
0.5 0.875 0.25 0.160772 -1.73668e-19 -0.0404006 7.57728e-05 -0.00379727 0.000460367 -0.0404006 -7.57728e-05 0.105276 4.50726e-20 -0.0278603 7.21526e-06 -0.00379727 -0.000460367 -0.0278603 -7.21526e-06 0.132304 -2.08855e-20
0.5 0.875 0.375 0.156487 5.65484e-19 -0.0296762 -0.000315139 0.0414772 0.000699985 -0.0296762 0.000315139 0.116844 3.38045e-20 -0.0282802 0.000178238 0.0414772 -0.000699985 -0.0282802 -0.000178238 0.136575 3.21385e-19
0.5 0.875 0.5 0.153266 -2.39043e-19 -0.0207054 -0.000313862 0.0487907 -7.9374e-05 -0.0207054 0.000313862 0.105474 -2.14095e-19 -0.0209597 -0.000148067 0.0487907 7.9374e-05 -0.0209597 0.000148067 0.121736 -2.77754e-19
0.5 0.875 0.625 0.163207 1.79837e-19 -0.0260454 2.06015e-05 0.0363022 7.07883e-05 -0.0260454 -2.06015e-05 0.100155 -2.14635e-20 -0.00082168 -0.000476798 0.0363022 -7.07883e-05 -0.00082168 0.000476798 0.101284 1.21161e-19
0.5 0.875 0.75 0.155354 4.72309e-20 -0.0356743 0.000130959 0.000841614 0.000130501 -0.0356743 -0.000130959 0.0860419 -2.0864e-19 0.0236832 8.54875e-05 0.000841614 -0.000130501 0.0236832 -8.54875e-05 0.0716236 -1.89931e-19
0.5 0.875 0.875 0.151883 6.29006e-19 -0.0470916 1.421e-05 -0.0332939 -2.4897e-05 -0.0470916 -1.421e-05 0.0771578 4.95839e-19 0.0299428 -0.000145913 -0.0332939 2.4897e-05 0.0299428 0.000145913 0.0559483 3.64893e-19
0.625 0 0 0.144277 -2.84981e-16 -0.0625071 2.01263e-05 -0.0444709 0.000228108 -0.0625071 -2.01263e-05 0.0710946 -1.07897e-16 0.0284426 0.000379894 -0.0444709 -0.000228108 0.0284426 -0.000379894 0.0501394 -7.16824e-17
0.625 0 0.125 0.146103 1.00257e-19 -0.0618407 -0.000182206 -0.0418567 0.000145397 -0.0618407 0.000182206 0.0753022 -3.94385e-20 0.0242494 0.000288562 -0.0418567 -0.000145397 0.0242494 -0.000288562 0.0846455 3.14802e-19
0.625 0 0.25 0.146192 -2.83011e-19 -0.0513605 -5.9837e-06 -0.0161265 0.000783846 -0.0513605 5.9837e-06 0.0865663 -1.5212e-19 0.00918248 -0.000569595 -0.0161265 -0.000783846 0.00918248 0.000569595 0.123707 1.57282e-19
0.625 0 0.375 0.150082 -1.65995e-19 -0.0419164 -1.07262e-05 0.022627 -0.00107334 -0.0419164 1.07262e-05 0.102735 -1.2395e-19 -0.0128119 0.00087847 0.022627 0.00107334 -0.0128119 -0.00087847 0.156905 -1.15546e-19
0.625 0 0.5 0.141757 -2.27037e-19 -0.0283706 0.000140766 0.04287 4.70702e-05 -0.0283706 -0.000140766 0.109455 5.35237e-20 -0.0242783 1.69703e-05 0.04287 -4.70702e-05 -0.0242783 -1.69703e-05 0.149285 -6.24662e-20
0.625 0 0.625 0.134306 6.02452e-19 -0.0268943 -0.00210603 0.0365872 -0.00133843 -0.0268943 0.00210603 0.106386 1.35218e-19 -0.0188657 -0.00272897 0.0365872 0.00133843 -0.0188657 0.00272897 0.12153 1.16122e-18
0.625 0 0.75 0.128299 2.40524e-19 -0.0379045 -0.000203119 0.0142154 -0.000257512 -0.0379045 0.000203119 0.0849403 1.30332e-19 -0.0077257 9.28899e-05 0.0142154 0.000257512 -0.0077257 -9.28899e-05 0.0816796 -6.24414e-21
0.625 0 0.875 0.126323 1.46564e-18 -0.0494767 0.000309403 -0.0172465 -0.000868517 -0.0494767 -0.000309403 0.0691874 7.55241e-19 0.0105203 -0.00122978 -0.0172465 0.000868517 0.0105203 0.00122978 0.048838 5.18458e-19
0.625 0.125 0 0.148868 -1.15653e-20 -0.0632176 -0.00011716 -0.0448558 3.33096e-05 -0.0632176 0.00011716 0.0974244 8.49983e-20 0.0182995 -3.69436e-05 -0.0448558 -3.33096e-05 0.0182995 3.69436e-05 0.0609518 -7.99524e-20
0.625 0.125 0.125 0.150329 -1.88694e-18 -0.0591459 -0.000325896 -0.0422031 0.000106904 -0.0591459 0.000325896 0.0931649 -1.76202e-18 0.0330472 0.000352486 -0.0422031 -0.000106904 0.0330472 -0.000352486 0.0694196 -8.73488e-19
0.625 0.125 0.25 0.152869 -1.34147e-19 -0.0498549 -2.51433e-05 -0.0159438 -0.000266976 -0.0498549 2.51433e-05 0.101095 -1.12682e-19 0.0294404 -0.000637797 -0.0159438 0.000266976 0.0294404 0.000637797 0.0969517 8.45311e-20
0.625 0.125 0.375 0.152405 -6.06063e-21 -0.0367649 9.8614e-05 0.0189167 0.000169578 -0.0367649 -9.8614e-05 0.114947 1.15499e-19 0.0115422 6.32811e-05 0.0189167 -0.000169578 0.0115422 -6.32811e-05 0.128515 -4.30266e-20
0.625 0.125 0.5 0.153493 -3.44262e-19 -0.0329292 -0.000564693 0.0466362 -7.41469e-05 -0.0329292 0.000564693 0.131995 -2.47899e-19 -0.0150981 -0.000173506 0.0466362 7.41469e-05 -0.0150981 0.000173506 0.142773 -9.29843e-20
0.625 0.125 0.625 0.141799 -1.0493e-19 -0.0315509 0.000461774 0.046189 3.77649e-05 -0.0315509 -0.000461774 0.128445 -2.63606e-19 -0.036483 5.00819e-05 0.046189 -3.77649e-05 -0.036483 -5.00819e-05 0.124057 -6.42437e-19
0.625 0.125 0.75 0.138657 -1.76834e-19 -0.0365008 5.08503e-05 0.0151706 -0.000149198 -0.0365008 -5.08503e-05 0.122452 -1.05329e-19 -0.0335198 -5.12171e-05 0.0151706 0.000149198 -0.0335198 5.12171e-05 0.0994668 -3.66302e-20
0.625 0.125 0.875 0.134924 1.23502e-19 -0.0435788 0.000114067 -0.0225074 0.000107147 -0.0435788 -0.000114067 0.111368 -8.42065e-21 -0.0175988 0.000197447 -0.0225074 -0.000107147 -0.0175988 -0.000197447 0.0784988 9.86197e-20
0.625 0.25 0 0.144509 -2.28855e-19 -0.029576 0.000249482 -0.0441877 -0.000193862 -0.029576 -0.000249482 0.128867 -2.59371e-20 -0.00799297 0.000270494 -0.0441877 0.000193862 -0.00799297 -0.000270494 0.0855476 -1.0989e-19
0.625 0.25 0.125 0.160705 -1.64258e-20 -0.0341984 -0.000183735 -0.0465376 4.89028e-05 -0.0341984 0.000183735 0.121865 -2.90747e-19 0.0270691 -0.000326282 -0.0465376 -4.89028e-05 0.0270691 0.000326282 0.081411 -1.46521e-19
0.625 0.25 0.25 0.16326 2.41676e-19 -0.0203439 0.000568214 -0.0143724 0.000312282 -0.0203439 -0.000568214 0.119528 1.40119e-19 0.0435919 9.12334e-05 -0.0143724 -0.000312282 0.0435919 -9.12334e-05 0.0884379 1.63427e-19
0.625 0.25 0.375 0.157106 0 -0.012636 0.00277235 0.0173233 0.00185923 -0.012636 -0.00277235 0.129861 -9.69876e-20 0.0369049 -0.00059765 0.0173233 -0.00185923 0.0369049 0.00059765 0.102746 -4.50833e-20
0.625 0.25 0.5 0.154503 2.30461e-19 -0.00517072 -0.000350891 0.0415701 3.34603e-05 -0.00517072 0.000350891 0.13322 -1.45257e-20 0.00446751 2.92887e-05 0.0415701 -3.34603e-05 0.00446751 -2.92887e-05 0.111862 1.909e-19
0.625 0.25 0.625 0.149295 -1.65751e-19 -0.0058276 -0.000518319 0.04633 0.000193492 -0.0058276 0.000518319 0.143245 1.1112e-19 -0.026525 0.00056878 0.04633 -0.000193492 -0.026525 -0.00056878 0.115397 -3.38125e-20
0.625 0.25 0.75 0.153643 -7.39146e-20 -0.00923795 0.00122191 0.0169819 -0.000653121 -0.00923795 -0.00122191 0.149631 1.62909e-19 -0.0406409 6.31332e-05 0.0169819 0.000653121 -0.0406409 -6.31332e-05 0.114201 7.32603e-20
0.625 0.25 0.875 0.140219 -3.16328e-19 -0.0228323 -0.0010362 -0.0173243 0.000747045 -0.0228323 0.0010362 0.140454 -7.71732e-20 -0.0323266 -0.000201456 -0.0173243 -0.000747045 -0.0323266 0.000201456 0.099582 2.25416e-20
0.625 0.375 0 0.154481 1.47889e-19 0.00245375 -0.00023023 -0.0466274 2.31767e-05 0.00245375 0.00023023 0.150994 1.42013e-19 -0.0268294 0.000129947 -0.0466274 -2.31767e-05 -0.0268294 -0.000129947 0.118124 2.32461e-19
0.625 0.375 0.125 0.156848 -1.41222e-19 0.00618771 -0.000179121 -0.0484742 -0.000171359 0.00618771 0.000179121 0.130195 -2.96111e-20 0.00509603 -6.69397e-05 -0.0484742 0.000171359 0.00509603 6.69397e-05 0.10643 -4.40266e-20
0.625 0.375 0.25 0.163652 1.11811e-19 0.0132395 -0.00136097 -0.0167288 -0.00127567 0.0132395 0.00136097 0.125965 -1.18707e-20 0.029025 -0.00011555 -0.0167288 0.00127567 0.029025 0.00011555 0.104894 -2.25416e-20
0.625 0.375 0.375 0.160897 -1.72249e-19 0.0248218 -0.000155173 0.0174177 0.000113042 0.0248218 0.000155173 0.11677 -3.14319e-19 0.0406229 -6.6357e-05 0.0174177 -0.000113042 0.0406229 6.6357e-05 0.0877379 -2.33869e-19
0.625 0.375 0.5 0.153728 4.2548e-19 0.0313447 -5.45787e-05 0.0407443 0.000264484 0.0313447 5.45787e-05 0.117358 1.88572e-19 0.0235931 -0.000232672 0.0407443 -0.000264484 0.0235931 0.000232672 0.0844612 1.57791e-19
0.625 0.375 0.625 0.153081 -4.05091e-20 0.0345929 -0.000269931 0.0471263 3.77338e-05 0.0345929 0.000269931 0.130267 2.64467e-20 -0.00511019 0.000121326 0.0471263 -3.77338e-05 -0.00511019 -0.000121326 0.086765 -3.73346e-20
0.625 0.375 0.75 0.145794 1.10322e-19 0.0287822 -0.00152288 0.0166837 0.000750976 0.0287822 0.00152288 0.147401 6.7997e-20 -0.0346018 0.000730362 0.0166837 -0.000750976 -0.0346018 -0.000730362 0.099458 -2.42323e-19
0.625 0.375 0.875 0.149697 -1.24869e-19 0.0112618 -0.00018307 -0.0187892 0.000240645 0.0112618 0.00018307 0.151841 -1.83395e-19 -0.044647 0.00032518 -0.0187892 -0.000240645 -0.044647 -0.00032518 0.111564 -1.38068e-19
0.625 0.5 0 0.145578 -4.13359e-19 0.0337736 3.43296e-05 -0.0430405 0.000441488 0.0337736 -3.43296e-05 0.132785 -7.38582e-20 -0.0331836 -0.000140422 -0.0430405 -0.000441488 -0.0331836 0.000140422 0.133807 -2.98677e-19
0.625 0.5 0.125 0.154762 -2.24986e-19 0.0325031 -2.31031e-05 -0.0449079 0.000223691 0.0325031 2.31031e-05 0.137586 3.94385e-20 -0.0121022 -0.000761148 -0.0449079 -0.000223691 -0.0121022 0.000761148 0.145668 -2.68206e-19
0.625 0.5 0.25 0.160289 -1.40782e-19 0.039955 0.000149092 -0.0193363 0.000354123 0.039955 -0.000149092 0.117611 1.97193e-20 0.00619845 0.000273688 -0.0193363 -0.000354123 0.00619845 -0.000273688 0.1224 1.91596e-21
0.625 0.5 0.375 0.157129 7.2153e-19 0.0534788 0.000432722 0.0154295 0.000375923 0.0534788 -0.000432722 0.0999293 6.59187e-19 0.0334195 -8.78882e-05 0.0154295 -0.000375923 0.0334195 8.78882e-05 0.0981312 3.38159e-19
0.625 0.5 0.5 0.161935 -5.06331e-19 0.0662076 -0.000156637 0.0466841 3.04094e-05 0.0662076 0.000156637 0.0977747 -5.67514e-19 0.0374083 0.000319581 0.0466841 -3.04094e-05 0.0374083 -0.000319581 0.0714924 -5.1564e-19
0.625 0.5 0.625 0.145861 -2.99774e-19 0.0624909 0.000130149 0.0444874 -1.53755e-06 0.0624909 -0.000130149 0.0940202 -3.33474e-19 0.0181039 -2.75776e-06 0.0444874 1.53755e-06 0.0181039 2.75776e-06 0.0578839 1.49691e-20
0.625 0.5 0.75 0.140225 8.82473e-19 0.0519022 -0.000314766 0.0181118 0.000295594 0.0519022 0.000314766 0.109588 5.98065e-19 -0.00890062 0.000151951 0.0181118 -0.000295594 -0.00890062 -0.000151951 0.0708987 1.44407e-20
0.625 0.5 0.875 0.137016 3.03707e-19 0.0385244 0.000167418 -0.0200048 -0.000584418 0.0385244 -0.000167418 0.126757 -1.59581e-19 -0.027101 0.000285513 -0.0200048 0.000584418 -0.027101 -0.000285513 0.102721 1.12708e-20
0.625 0.625 0 0.143634 -8.61306e-19 0.0328869 -0.00121479 -0.0432047 -0.00105576 0.0328869 0.00121479 0.104658 -2.25363e-19 -0.0257028 0.00176958 -0.0432047 0.00105576 -0.0257028 -0.00176958 0.126521 -5.40999e-19
0.625 0.625 0.125 0.144892 3.37878e-19 0.0340687 0.000967329 -0.0421501 0.000299003 0.0340687 -0.000967329 0.105311 1.12682e-19 -0.024451 -0.000992643 -0.0421501 -0.000299003 -0.024451 0.000992643 0.155725 4.29965e-19
0.625 0.625 0.25 0.150949 3.45047e-19 0.0415912 -1.54187e-05 -0.0236238 -2.9862e-05 0.0415912 1.54187e-05 0.102581 1.97193e-19 -0.0134675 0.000293427 -0.0236238 2.9862e-05 -0.0134675 -0.000293427 0.156063 9.52564e-20
0.625 0.625 0.375 0.143942 -8.64997e-20 0.0485504 -0.000118637 0.0115809 0.000582077 0.0485504 0.000118637 0.0883249 -1.10657e-19 0.00696626 0.000187492 0.0115809 -0.000582077 0.00696626 -0.000187492 0.132514 1.1749e-19
0.625 0.625 0.5 0.146892 3.8285e-19 0.0630128 0.0001623 0.0414691 -6.21066e-05 0.0630128 -0.0001623 0.0742683 1.88742e-19 0.0240422 7.46528e-05 0.0414691 6.21066e-05 0.0240422 -7.46528e-05 0.0864742 3.00235e-19
0.625 0.625 0.625 0.134168 5.82424e-19 0.0595066 -8.37167e-05 0.0408256 -1.47965e-05 0.0595066 8.37167e-05 0.0644863 2.6001e-19 0.0254567 -0.00033693 0.0408256 1.47965e-05 0.0254567 0.00033693 0.0496403 1.35954e-19
0.625 0.625 0.75 0.130301 0 0.0502055 0.000559712 0.0180824 -0.00126888 0.0502055 -0.000559712 0.0717232 9.01452e-20 0.0112151 0.00233692 0.0180824 0.00126888 0.0112151 -0.00233692 0.0467876 4.50833e-20
0.625 0.625 0.875 0.134382 -2.97445e-19 0.038405 -7.48078e-06 -0.0170803 -7.11407e-05 0.038405 7.48078e-06 0.0901086 -1.88268e-19 -0.00929865 0.000322428 -0.0170803 7.11407e-05 -0.00929865 -0.000322428 0.0761842 -8.73488e-20
0.625 0.75 0 0.129874 3.87299e-19 0.00352974 0.00092863 -0.0395796 0.000390869 0.00352974 -0.00092863 0.0699414 -5.63408e-21 -0.00203431 -0.00123412 -0.0395796 -0.000390869 -0.00203431 0.00123412 0.0924619 2.67129e-19
0.625 0.75 0.125 0.130642 7.60311e-21 0.00151982 -0.000307882 -0.0319624 0.000153928 0.00151982 0.000307882 0.0852526 -5.49322e-20 -0.0150743 0.00027922 -0.0319624 -0.000153928 -0.0150743 -0.00027922 0.132615 -7.33686e-20
0.625 0.75 0.25 0.154194 1.23564e-19 0.0139492 -0.000265278 -0.0140253 -0.000554956 0.0139492 0.000265278 0.0880268 -1.83107e-20 -0.0220253 -5.66111e-05 -0.0140253 0.000554956 -0.0220253 5.66111e-05 0.175489 -6.82534e-20
0.625 0.75 0.375 0.143703 -2.50843e-19 0.0237298 -0.000410061 0.0165712 0.00141469 0.0237298 0.000410061 0.0875572 -1.2395e-19 -0.0116254 0.000410283 0.0165712 -0.00141469 -0.0116254 -0.000410283 0.157054 1.18981e-19
0.625 0.75 0.5 0.142702 3.61319e-19 0.0370747 -6.53554e-05 0.0456128 0.000272527 0.0370747 6.53554e-05 0.0674018 1.39795e-19 0.00516047 0.000103138 0.0456128 -0.000272527 0.00516047 -0.000103138 0.111123 8.56379e-20
0.625 0.75 0.625 0.12529 9.17487e-19 0.031863 -0.000703661 0.0388768 0.000826185 0.031863 0.000703661 0.0578845 -3.15508e-19 0.0145731 -0.00160743 0.0388768 -0.000826185 0.0145731 0.00160743 0.061933 5.44591e-19
0.625 0.75 0.75 0.133675 -1.81838e-19 0.0253356 0.00015832 0.0179599 7.3372e-06 0.0253356 -0.00015832 0.0545816 -1.98253e-19 0.0247184 5.74268e-05 0.0179599 -7.3372e-06 0.0247184 -5.74268e-05 0.0371835 -1.22746e-19
0.625 0.75 0.875 0.133152 2.05862e-19 0.0126743 4.8077e-05 -0.017941 9.75595e-06 0.0126743 -4.8077e-05 0.0562145 4.78394e-20 0.0100961 0.000197284 -0.017941 -9.75595e-06 0.0100961 -0.000197284 0.0493339 3.4693e-20
0.625 0.875 0 0.133211 2.22251e-19 -0.0358936 -0.000447507 -0.0454141 0.000339766 -0.0358936 0.000447507 0.0570405 3.15508e-19 0.0174941 0.00119726 -0.0454141 -0.000339766 0.0174941 -0.00119726 0.058616 -2.25416e-20
0.625 0.875 0.125 0.132149 -2.46062e-19 -0.0339418 0.000153841 -0.0389434 -0.0002877 -0.0339418 -0.000153841 0.0654436 -7.88771e-20 0.00231366 0.000280364 -0.0389434 0.0002877 0.00231366 -0.000280364 0.107807 -5.78863e-20
0.625 0.875 0.25 0.144279 1.28215e-19 -0.0266853 -0.000414483 -0.0222783 0.00159159 -0.0266853 0.000414483 0.0774514 2.81704e-20 -0.0117336 -0.000549534 -0.0222783 -0.00159159 -0.0117336 0.000549534 0.158899 9.21673e-20
0.625 0.875 0.375 0.14411 9.16389e-20 -0.0127569 -0.000390818 0.0198672 -0.000589879 -0.0127569 0.000390818 0.0925416 -5.63408e-21 -0.0208164 0.000278401 0.0198672 0.000589879 -0.0208164 -0.000278401 0.171258 1.3765e-19
